Country,Location,Airbnb_ListingID,Scrape_Date,Lat,Lng,City,LocalizedCity,LocalizedNeighbourhood_Source,LocalizedNeighbourhood_ML,LocalizedNeighbourhood,ListingTitle,Bathrooms,Bedrooms,Beds,MaxGuests,Host_ID,Host_FirstName,Host_isSuperhost,isNewListing,isSuperhost,RoomType,RoomType_Clean,SpaceType,SpaceType_Clean,isHomeOrServicedApartment,PictureCount,ReviewCount,ReviewScore,StarRating,isLimitedAirbnbData,BasicNightPrice_CheckIn,BasicNightPrice_CheckOut,Currency,BasicNightPrice,Taxes,BasicNightPriceString_USD,BasicNightPrice_USD,Taxes_USD,isOverpricedPerBeds_Calc,isOverpricedPerGuest_Calc,Amenities_SelfCheckIn,HostLanguages_Verbose,RecordInserted
Canada,Calgary,694919998010050399,2025-10-29,51.05628,-114.08521,Calgary,Calgary,Sunnyside,Sunnyside,Sunnyside,Central 2BR in Kensington w/ Parking + AC,2.0,2,3.0,6,48803539,Beth Dominique,True,False,True,Entire home/flat,Entire Home,Entire apartment,Entire apartment,1,42,131,4.94,5.0,False,2025-11-24,2025-11-29,CAD,161.7,32.06,5 nights x $116.21,116.0,23.0,0,0,False,['English'],2025-10-29 18:23:47
Canada,Calgary,597997757117390577,2025-10-29,51.05586,-114.08452,Calgary,Calgary,Sunnyside,Sunnyside,Sunnyside,*Friendly* City Suite in Kensington *2bed+2Bath*,2.0,2,2.0,4,261060328,Jefferson,False,False,False,Entire home/flat,Entire Home,Entire apartment,Entire apartment,1,24,63,4.4,4.5,False,2025-11-12,2025-11-17,CAD,232.79,46.0,5 nights x $167.94,167.0,33.0,0,0,False,['English' 'French' 'Italian' 'Portuguese' 'Spanish' 'Tagalog'],2025-10-29 18:23:48
Canada,Calgary,1155275270089977105,2025-10-29,51.0401695,-114.0926739,Calgary,Calgary,Beltline,,Beltline,Loft Inspired Studio | Downtown YYC!,1.0,1,1.0,2,52251080,Tristan,True,False,True,Entire home/flat,Entire Home,Entire apartment,Entire apartment,1,46,81,4.95,5.0,False,2025-11-02,2025-11-07,CAD,103.15,46.0,5 nights x $74.89,74.0,33.0,0,0,True,[],2025-10-29 18:24:02
Canada,Calgary,591850040680459043,2025-10-29,51.04109,-114.08954,Calgary,Calgary,Beltline,Beltline,Beltline,Cozy DT Condo - Exec | Parking | Fire Place,1.0,1,1.0,2,223743036,Selase,True,False,True,Entire home/flat,Entire Home,Entire apartment,Entire apartment,1,9,174,4.78,5.0,False,2025-12-06,2025-12-11,CAD,86.42,59.94,5 nights x $62.41,62.0,43.0,0,0,True,[],2025-10-29 18:24:04
Canada,Calgary,1246844973389117528,2025-10-29,51.039060106574475,-114.09313281875627,Calgary,Calgary,Beltline,,Beltline,Modern Condo at the Beltline!,1.0,1,2.0,4,504633438,Tymur,True,False,True,Entire home/flat,Entire Home,Entire apartment,Entire apartment,1,0,37,4.92,5.0,False,2025-11-04,2025-11-09,CAD,119.88,51.58,5 nights x $86.39,86.0,37.0,0,0,True,['English' 'Russian' 'Ukrainian'],2025-10-29 18:24:05
Canada,Calgary,1278421823596594149,2025-10-29,51.040344896397215,-114.09269535767211,Calgary,Calgary,Beltline,,Beltline,{The Patrón} Panoramic City Views ~ Lux King Bed!,2.0,2,2.0,4,429555599,Lisa,True,False,True,Entire home/flat,Entire Home,Entire apartment,Entire apartment,1,0,66,4.95,5.0,False,2025-12-06,2025-12-11,CAD,178.43,78.06,5 nights x $128.49,128.0,56.0,0,0,True,['English'],2025-10-29 18:24:07
Canada,Calgary,1253080574471081328,2025-10-29,51.04443336009323,-114.1082711779426,Calgary,Calgary,Sunalta,,Sunalta,Minimal • Cozy • Downtown APT - Sweet Sunalta,1.0,1,2.0,3,238190328,Maggie,False,False,False,Entire home/flat,Entire Home,Entire apartment,Entire apartment,1,0,29,4.66,4.5,False,2025-11-16,2025-11-21,CAD,110.12,47.39,5 nights x $79.36,79.0,34.0,0,0,True,['English' 'Spanish' 'Chinese'],2025-10-29 18:24:15
Canada,Calgary,1426933125798474425,2025-10-29,51.0404268,-114.0655678,Calgary,Calgary,Beltline,Beltline,Beltline,Renboga at Colours,1.0,2,2.0,6,494087484,Brandy,False,False,False,Entire home/flat,Entire Home,Entire apartment,Entire apartment,1,0,23,4.87,5.0,False,2025-11-01,2025-11-06,CAD,195.15,85.03,5 nights x $140.54,140.0,61.0,0,0,False,['English'],2025-10-29 18:24:36
Canada,Calgary,929816907279895310,2025-10-29,51.03745,-114.05928,Calgary,Calgary,Beltline,,Beltline,"Steps away from Stampede Park, Saddledome, 17th av",1.0,1,2.0,4,79399784,Ash,False,False,False,Entire home/flat,Entire Home,Entire apartment,Entire apartment,1,17,4,5.0,5.0,False,2025-11-01,2025-11-06,CAD,532.49,119.88,5 nights x $382.76,382.0,86.0,1,1,True,['English'],2025-10-29 18:24:44
Canada,Calgary,1426287586544256702,2025-10-29,51.052018157022424,-114.07635458570557,Calgary,Calgary,Downtown Calgary,Downtown Calgary,Downtown Calgary,{Eau Claire} II Bed ~ Private Terrace ~ River View,2.0,2,2.0,4,429555599,Lisa,True,False,True,Entire home/flat,Entire Home,Entire apartment,Entire apartment,1,0,36,5.0,5.0,False,2025-12-07,2025-12-12,CAD,160.3,69.7,5 nights x $115.59,115.0,50.0,0,0,True,['English'],2025-10-29 18:24:45
Canada,Calgary,1132668897043377101,2025-10-29,51.03186,-114.07457,Calgary,Calgary,Cliff Bungalow,Cliff Bungalow,Cliff Bungalow,Charming and Contemporary Two-Bed Calgary Condo,1.0,2,2.0,4,66085523,Courtney,True,False,True,Entire home/flat,Entire Home,Entire apartment,Entire apartment,1,26,26,5.0,5.0,False,2025-11-02,2025-11-07,CAD,190.97,43.21,5 nights x $137.49,137.0,31.0,0,0,True,[],2025-10-29 18:24:58
Canada,Calgary,21175525,2025-10-29,51.03658777700537,-114.07518182723375,Calgary,Calgary,Cliff Bungalow,Cliff Bungalow,Cliff Bungalow,"Central, large, historic downtown apartment",1.0,1,2.0,2,20126077,Kaeleigh,False,False,False,Entire home/flat,Entire Home,Entire apartment,Entire apartment,1,8,27,4.74,5.0,False,2025-11-01,2025-11-06,CAD,150.55,61.33,5 nights x $108.04,108.0,44.0,0,0,True,[],2025-10-29 18:24:59
Canada,Calgary,1211164297393986846,2025-10-29,51.0956537,-114.2129927,Calgary,Calgary,Bowness,Bowness,Bowness,"Cozy, private, modern-perfect 4 singles or couples",1.0,0,1.0,2,6262530,Nikki,True,False,True,Entire home/flat,Entire Home,Entire bungalow,Entire bungalow,1,0,45,4.82,5.0,False,2025-11-01,2025-11-06,CAD,98.97,43.21,5 nights x $71.29,71.0,31.0,0,0,True,[],2025-10-29 18:19:04
Canada,Calgary,44631793,2025-10-29,50.84237,-114.00312,De Winton,De Winton,,,,Luxury Lake Living w/hottub/kayaks/fishing,4.0,5,6.0,10,130257773,Tanya,False,False,False,Entire home/flat,Entire Home,Entire bungalow,Entire bungalow,1,36,2,,,False,2025-11-10,2025-11-15,CAD,1240.62,281.58,5 nights x $890.28,890.0,202.0,1,1,False,[],2025-10-29 18:20:40
Canada,Calgary,43685782,2025-10-29,51.11739,-114.07439,Calgary,Calgary,Huntington Hills,Huntington Hills,Huntington Hills,Cozy upper level 2BR/12mins to YYC Airport/DT,1.0,2,3.0,5,259872313,Odilile,False,False,False,Entire home/flat,Entire Home,Entire bungalow,Entire bungalow,1,25,14,4.64,4.5,False,2025-12-31,2026-01-05,CAD,146.36,32.06,5 nights x $105.37,105.0,23.0,0,0,True,['English'],2025-10-29 18:21:17
Canada,Calgary,990898791824228820,2025-10-29,50.98813879999999,-114.0797587,Calgary,Calgary,Kingsland,Kingsland,Kingsland,"Bungalow Near Downtown, Shopping & Restaurants",2.0,4,4.0,8,195552932,Tarek,True,False,True,Entire home/flat,Entire Home,Entire bungalow,Entire bungalow,1,28,92,4.98,5.0,False,2025-11-01,2025-11-06,CAD,228.61,103.15,5 nights x $164.99,164.0,74.0,0,0,True,['English'],2025-10-29 18:21:58
Canada,Calgary,1190982973033987121,2025-10-29,50.94397,-114.07264,Calgary,Calgary,Southwest Calgary,Southwest Calgary,Southwest Calgary,"Spacious, Modern Family Home",2.0,3,3.0,6,586757632,Diep My Linh,True,False,True,Entire home/flat,Entire Home,Entire bungalow,Entire bungalow,1,0,43,4.95,5.0,False,2025-11-01,2025-11-06,CAD,158.91,69.7,5 nights x $114.57,114.0,50.0,0,0,True,['English' 'Vietnamese'],2025-10-29 18:22:13
Canada,Calgary,1177061352116142973,2025-10-29,51.18739,-114.0578,Calgary,Calgary,Northwest Calgary,Northwest Calgary,Northwest Calgary,"2BR Guest Suite - Elegant, Private & Well-Equipped",1.0,2,2.0,4,561680275,Sumaira,False,False,False,Entire home/flat,Entire Home,Entire guest house,Entire guest house,1,0,28,4.61,4.5,False,2025-11-01,2025-11-06,CAD,117.09,50.18,5 nights x $84.16,84.0,36.0,0,0,True,['English' 'Hindi' 'Urdu'],2025-10-29 18:20:45
Canada,Calgary,2306770,2025-10-29,51.01989,-114.10339,Calgary,Calgary,Altadore,Altadore,Altadore,Beauty of a Bungalow -  in Walkable Marda Loop,3.0,3,3.0,6,11495266,Bryon,False,False,False,Entire home/flat,Entire Home,Entire guest house,Entire guest house,1,30,24,4.75,5.0,False,2025-11-08,2025-11-13,CAD,308.06,135.21,5 nights x $221.51,221.0,97.0,0,0,True,['English' 'French'],2025-10-29 18:22:10
Canada,Calgary,1350950285191399077,2025-10-29,50.9210097,-114.1264386,Calgary,Calgary,Evergreen,Evergreen,Evergreen,Luxury One Bedroom Private Suite.,1.0,1,1.0,2,478183498,Vivian,False,False,False,Entire home/flat,Entire Home,Entire guest house,Entire guest house,1,0,7,5.0,5.0,False,2025-12-20,2025-12-25,CAD,90.61,39.03,5 nights x $65.96,65.0,28.0,0,0,True,[],2025-10-29 18:22:27
Canada,Calgary,1161516248316463908,2025-10-29,51.17876,-114.08236,Calgary,Calgary,Northwest Calgary,Northwest Calgary,Northwest Calgary,1BR PondView Walkout Luxury | AC | Winter Discount,1.0,1,2.0,4,514929384,Ankur,True,False,True,Entire home/flat,Entire Home,Entire guest house,Entire guest house,1,0,34,5.0,5.0,False,2025-11-01,2025-11-06,CAD,156.12,68.3,5 nights x $112.71,112.0,49.0,0,0,True,['English' 'Hindi'],2025-10-29 18:23:09
Canada,Calgary,50379566,2025-10-29,51.04422,-114.2115,Calgary,Calgary,Aspenwoods,Aspenwoods,Aspenwoods,NO CLEAN FEE*Modern Basement with own entrance,2.0,2,3.0,5,406962488,Shan,True,False,True,Entire home/flat,Entire Home,Entire guest suite,Entire guest suite,1,30,378,4.97,5.0,False,2025-11-02,2025-11-07,CAD,163.09,71.09,5 nights x $117.12,117.0,51.0,0,0,True,['Chinese' 'English'],2025-10-29 18:19:04
Canada,Calgary,1056525047082835935,2025-10-29,51.10563,-114.26434,Calgary,Calgary,,,,"Private hottub, quiet mountain getaway in the city",1.0,1,2.0,2,262219008,Lisa,True,False,True,Entire home/flat,Entire Home,Entire guest suite,Entire guest suite,1,39,81,4.98,5.0,False,2025-11-05,2025-11-10,CAD,234.18,103.15,5 nights x $168.89,168.0,74.0,0,0,True,[],2025-10-29 18:19:08
Canada,Calgary,51684703,2025-10-29,51.09315,-114.1976,Calgary,Calgary,Bowness,Bowness,Bowness,"2BRM❤️AC, Patio.Near Parks, Ski Hill, River, DT",1.0,2,5.0,6,21744482,Moji,True,False,True,Entire home/flat,Entire Home,Entire guest suite,Entire guest suite,1,22,67,4.91,5.0,False,2025-11-01,2025-11-06,CAD,151.94,33.45,5 nights x $109.48,109.0,24.0,0,0,True,[],2025-10-29 18:19:08
Canada,Calgary,1013150443875619420,2025-10-29,50.9194033,-114.1160883,Calgary,Calgary,Evergreen,Evergreen,Evergreen,Spacious & Comfy Gem ~ 5* Location,1.0,2,3.0,8,449562178,Nairn,False,False,False,Entire home/flat,Entire Home,Entire guest suite,Entire guest suite,1,9,157,4.75,5.0,False,2025-11-02,2025-11-07,CAD,100.36,43.21,5 nights x $72.13,72.0,31.0,0,0,False,[],2025-10-29 18:19:27
Canada,Calgary,1339281378222129906,2025-10-29,50.87248298293632,-114.06808142607504,Calgary,Calgary,Southwest Calgary,Southwest Calgary,Southwest Calgary,Private cozy basement suite in Southwest Calgary,1.0,2,2.0,4,501257925,Nhi,True,False,True,Entire home/flat,Entire Home,Entire guest suite,Entire guest suite,1,0,24,4.92,5.0,False,2026-05-01,2026-05-06,CAD,114.3,50.18,5 nights x $82.83,82.0,36.0,0,0,True,['English' 'Vietnamese'],2025-10-29 18:19:41
Canada,Calgary,663653151073583064,2025-10-29,50.91745,-114.11683,Calgary,Calgary,Evergreen,Evergreen,Evergreen,Cozy Elegant Spacious Walkout Basement Suite,1.0,1,1.0,3,63812572,Matt,False,False,False,Entire home/flat,Entire Home,Entire guest suite,Entire guest suite,1,9,5,4.6,4.5,False,2026-01-01,2026-01-06,CAD,140.79,61.33,5 nights x $101.00,101.0,44.0,0,0,False,[],2025-10-29 18:19:43
Canada,Calgary,1142100392529598822,2025-10-29,51.13372,-113.96499,Calgary,Calgary,Saddle Ridge,Saddle Ridge,Saddle Ridge,Airport 2 Bedroom suite with Home theatre!,1.0,2,3.0,4,181190869,Irfan,True,False,True,Entire home/flat,Entire Home,Entire guest suite,Entire guest suite,1,33,222,4.97,5.0,False,2025-11-02,2025-11-07,CAD,111.52,48.79,5 nights x $80.63,80.0,35.0,0,0,True,['English' 'Urdu'],2025-10-29 18:19:51
Canada,Calgary,42914094,2025-10-29,51.15221,-113.93308,Calgary,Calgary,Cornerstone,Cornerstone,Cornerstone,Our Corner Haven (BL232909) - Full Basement Suite,1.0,1,2.0,4,339790734,Will,True,False,True,Entire home/flat,Entire Home,Entire guest suite,Entire guest suite,1,32,574,4.88,5.0,False,2025-11-01,2025-11-06,CAD,188.18,82.24,5 nights x $135.79,135.0,59.0,0,0,True,[],2025-10-29 18:19:53
Canada,Calgary,875677781536304078,2025-10-29,51.1455182,-114.0517595,Calgary,Calgary,Harvest Hills,Harvest Hills,Harvest Hills,Spacious Walk-Out Suite near Calgary Airport!,1.0,2,2.0,4,9932741,Craig,True,False,True,Entire home/flat,Entire Home,Entire guest suite,Entire guest suite,1,0,19,4.79,5.0,False,2025-11-01,2025-11-06,CAD,97.58,41.82,5 nights x $70.65,70.0,30.0,0,0,True,['English'],2025-10-29 18:20:10
Canada,Calgary,16164388,2025-10-29,50.8807373046875,-114.0207748413086,Calgary,Calgary,,,,Private Walkout Suite with a View,1.0,1,1.0,2,91641364,Richard,True,False,True,Entire home/flat,Entire Home,Entire guest suite,Entire guest suite,1,16,62,4.89,5.0,False,2025-11-01,2025-11-06,CAD,175.64,50.18,5 nights x $126.16,126.0,36.0,0,0,True,['English'],2025-10-29 18:20:32
Canada,Calgary,660358266329168969,2025-10-29,50.857,-113.99942,Calgary,Calgary,Legacy,Legacy,Legacy,Adorable 2 bedroom basement with private parking,1.0,2,1.0,4,466809912,Raymond,False,False,False,Entire home/flat,Entire Home,Entire guest suite,Entire guest suite,1,17,12,4.92,5.0,False,2026-02-16,2026-02-21,CAD,100.36,43.21,5 nights x $72.82,72.0,31.0,0,0,True,['English'],2025-10-29 18:20:40
Canada,Calgary,1123143355355830868,2025-10-29,51.1920057,-114.0736814,Calgary,Calgary,Northwest Calgary,Northwest Calgary,Northwest Calgary,Fully Furnished 2BR Basement Suites in NW Calgary,2.0,2,0.0,4,478195155,Kafayat,False,False,False,Entire home/flat,Entire Home,Entire guest suite,Entire guest suite,1,30,56,4.89,5.0,False,2025-11-03,2025-11-08,CAD,105.94,46.0,5 nights x $76.39,76.0,33.0,0,0,True,['English'],2025-10-29 18:20:45
Canada,Calgary,1160178274029719638,2025-10-29,51.189025760722835,-114.07921288465575,Calgary,Calgary,Northwest Calgary,Northwest Calgary,Northwest Calgary,Spacious suite in NW Calgary for work or leisure,1.0,1,1.0,2,578451445,Emmanuel,True,False,True,Entire home/flat,Entire Home,Entire guest suite,Entire guest suite,1,16,23,4.91,5.0,False,2025-11-01,2025-11-06,CAD,98.97,43.21,5 nights x $71.29,71.0,31.0,0,0,True,['English'],2025-10-29 18:20:46
Canada,Calgary,1431573427442105613,2025-10-29,51.186097890570665,-114.17216387517051,Calgary,Calgary,,,,Dream Haven,1.0,1,2.0,4,673243109,Obinwanne,True,False,True,Entire home/flat,Entire Home,Entire guest suite,Entire guest suite,1,0,19,4.95,5.0,False,2025-11-01,2025-11-06,CAD,105.94,46.0,5 nights x $76.89,76.0,33.0,0,0,True,['English'],2025-10-29 18:20:56
Canada,Calgary,805669167626721873,2025-10-29,51.08196427293371,-114.16060378592546,Calgary,Calgary,Varsity,,Varsity,Newly Renovated 2 Bed 1 Bath,1.0,2,2.0,4,496366838,Tyler,True,False,True,Entire home/flat,Entire Home,Entire guest suite,Entire guest suite,1,0,44,4.98,5.0,False,2026-01-01,2026-01-06,CAD,218.85,96.18,5 nights x $157.69,157.0,69.0,0,0,True,['English'],2025-10-29 18:21:29
Canada,Calgary,21763589,2025-10-29,51.02586,-114.10072,Calgary,Calgary,South Calgary,South Calgary,South Calgary,In the Heart of Marda Loop # BL231402,1.0,0,1.0,2,158560924,Cathy,True,False,True,Entire home/flat,Entire Home,Entire guest suite,Entire guest suite,1,15,334,4.88,5.0,False,2025-12-02,2025-12-07,CAD,76.67,33.45,5 nights x $55.69,55.0,24.0,0,0,True,[],2025-10-29 18:21:58
Canada,Calgary,29150692,2025-10-29,51.059730529785156,-114.02009582519531,Calgary,Calgary,Mayland Heights,Mayland Heights,Mayland Heights,Mayland heights get away 10 minutes from DT,1.0,2,3.0,6,219657987,Charmaine,False,False,False,Entire home/flat,Entire Home,Entire guest suite,Entire guest suite,1,46,79,4.87,5.0,False,2025-11-01,2025-11-06,CAD,151.94,87.82,5 nights x $109.65,109.0,63.0,0,0,True,['English'],2025-10-29 18:22:39
Canada,Calgary,1295077661806397778,2025-10-29,50.91258,-113.92485,Calgary,Calgary,Copperfield,Copperfield,Copperfield,Stylish Basement Suite w/Private Entry & Workspace,1.0,1,1.0,2,509404213,Opeyemi,True,False,True,Entire home/flat,Entire Home,Entire guest suite,Entire guest suite,1,0,14,4.86,5.0,False,2025-11-01,2025-11-06,CAD,90.61,19.52,5 nights x $65.35,65.0,14.0,0,0,True,[],2025-10-29 18:22:51
Canada,Calgary,1501748562776543392,2025-10-29,50.8877406,-113.9150349,Calgary,Calgary,Mahogany,Mahogany,Mahogany,Brand New Private Secondary Suite in Mahogany,1.0,2,3.0,4,716932664,Kinjal Pravinbhai,True,False,True,Entire home/flat,Entire Home,Entire guest suite,Entire guest suite,1,0,20,4.95,5.0,False,2025-11-01,2025-11-06,CAD,108.73,47.39,5 nights x $78.84,78.0,34.0,0,0,True,[],2025-10-29 18:22:54
Canada,Calgary,915187184182383050,2025-10-29,51.16559,-114.11176,Calgary,Calgary,Evanston,,Evanston,Guest suite - 15min to airport,1.0,1,2.0,4,487409903,Do,True,False,True,Entire home/flat,Entire Home,Entire guest suite,Entire guest suite,1,32,171,4.79,5.0,False,2025-11-02,2025-11-07,CAD,82.24,36.24,5 nights x $59.40,59.0,26.0,0,0,True,[],2025-10-29 18:23:16
Canada,Calgary,1365492561716476441,2025-10-29,51.179111130934395,-114.10082836812845,Calgary,Calgary,Evanston,Evanston,Evanston,The Evanston Den | NW,1.0,1,1.0,2,207018200,Camille,False,False,False,Entire home/flat,Entire Home,Entire guest suite,Entire guest suite,1,0,10,4.5,4.5,False,2025-11-01,2025-11-06,CAD,119.88,26.49,5 nights x $86.90,86.0,19.0,0,0,True,['English'],2025-10-29 18:23:19
Canada,Calgary,1232992655025828689,2025-10-29,51.18071,-114.11523,Calgary,Calgary,Evanston,Evanston,Evanston,"""Brand New Cozy One-Bedroom close to Airport""",1.0,1,2.0,4,598674010,Tolulope,True,False,True,Entire home/flat,Entire Home,Entire guest suite,Entire guest suite,1,0,34,4.88,5.0,False,2025-11-14,2025-11-19,CAD,76.67,33.45,5 nights x $55.54,55.0,24.0,0,0,True,['English'],2025-10-29 18:23:23
Canada,Calgary,907501613816923579,2025-10-29,51.16061,-114.09978,Calgary,Calgary,Panorama Hills,Panorama Hills,Panorama Hills,Spacious Modern Guest Suite with Private Entry,1.0,2,3.0,4,518475840,Yan,False,False,False,Entire home/flat,Entire Home,Entire guest suite,Entire guest suite,1,9,69,4.68,4.5,False,2026-01-18,2026-01-23,CAD,125.46,54.36,5 nights x $90.64,90.0,39.0,0,0,True,[],2025-10-29 18:23:24
Canada,Calgary,1458799174230765774,2025-10-29,51.17524701955301,-114.14656050503254,Calgary,Calgary,Sage Hill,Sage Hill,Sage Hill,Private Walkout Suite NW Calgary • 1.5 Hr to Banff,1.0,1,2.0,4,155634853,Phi Phi Janie,True,False,True,Entire home/flat,Entire Home,Entire guest suite,Entire guest suite,1,0,13,5.0,5.0,False,2025-11-03,2025-11-08,CAD,107.33,46.0,5 nights x $77.23,77.0,33.0,0,0,True,['English' 'French' 'Vietnamese'],2025-10-29 18:23:28
Canada,Calgary,1147817292750962470,2025-10-29,51.17655569999999,-114.140664,Calgary,Calgary,Sage Hill,Sage Hill,Sage Hill,Fully Furnished 2Bedroom Suite,1.0,2,3.0,4,288259574,Olaposi,True,False,True,Entire home/flat,Entire Home,Entire guest suite,Entire guest suite,1,26,42,4.83,5.0,False,2025-11-14,2025-11-19,CAD,105.94,46.0,5 nights x $76.39,76.0,33.0,0,0,False,[],2025-10-29 18:23:29
Canada,Calgary,15221503,2025-10-29,51.15869,-114.15653,Calgary,Calgary,Sherwood,Sherwood,Sherwood,Private Walkout Suite on the park. Quiet & Safe.,1.0,1,3.0,5,96728686,Anthony,False,False,False,Entire home/flat,Entire Home,Entire guest suite,Entire guest suite,1,22,263,4.81,5.0,False,2025-12-01,2025-12-06,CAD,177.03,76.67,5 nights x $127.30,127.0,55.0,0,0,True,['English'],2025-10-29 18:23:36
Canada,Calgary,921858391697247205,2025-10-29,51.1845,-114.16613,Calgary,Calgary,,,,"""Calgary 2-Bedroom suite in a Brand New House""",1.0,2,2.0,4,522011849,Adamma,False,False,False,Entire home/flat,Entire Home,Entire guest suite,Entire guest suite,1,17,29,4.93,5.0,False,2025-11-01,2025-11-06,CAD,1430.19,627.28,"5 nights x $1,026.92",1026.0,450.0,1,1,True,[],2025-10-29 18:23:39
Canada,Calgary,1443868927356888616,2025-10-29,50.85508,-114.06939,Calgary,Calgary,Southwest Calgary,Southwest Calgary,Southwest Calgary,Brand New Beautiful Home with Fireplace & Barbecue,2.5,3,3.0,6,690619673,Obianuju,True,False,True,Entire home/flat,Entire Home,Entire home,Entire home,1,0,14,4.93,5.0,False,,,CAD,,,,,,0,0,True,[],2025-10-29 18:12:24
Canada,Calgary,15288178,2025-10-29,51.17023,-114.04403,Calgary,Calgary,Coventry Hills,Coventry Hills,Coventry Hills,8m YYC / 20m DT Private 3 bd home w fireplace,2.5,3,4.0,6,97308346,Stacie,False,False,False,Entire home/flat,Entire Home,Entire home,Entire home,1,13,35,4.34,4.5,False,,,CAD,,,,,,0,0,False,['English' 'French'],2025-10-29 18:12:52
Canada,Calgary,1462844667593026072,2025-10-29,50.960520992747085,-114.06391482868027,Calgary,Calgary,Willow Park,Willow Park,Willow Park,New listing,2.0,3,3.0,8,25815823,Sue,True,False,True,Entire home/flat,Entire Home,Entire home,Entire home,1,0,0,,,False,,,CAD,,,,,,0,0,True,['English' 'French'],2025-10-29 18:14:22
Canada,Calgary,985059201873120144,2025-10-29,51.03241,-113.84416,Chestermere,Chestermere,,Chestermere,Chestermere,Serene Walk-out Basement with Park & Pond View,1.0,1,1.0,3,535471650,Ovais Mahmood,False,False,False,Entire home/flat,Entire Home,Entire home,Entire home,1,8,90,4.61,4.5,False,2026-04-01,2026-04-06,CAD,119.88,46.0,5 nights x $86.41,86.0,33.0,0,0,True,[],2025-10-29 18:18:20
Canada,Calgary,1399577806808768184,2025-10-29,51.0600469782287,-113.82491313836898,Chestermere,Chestermere,,Chestermere,Chestermere,Lovely Waterside Villa,1.0,2,1.0,4,689990541,Sukhpreet,True,False,True,Entire home/flat,Entire Home,Entire home,Entire home,1,0,3,4.33,4.5,False,2025-11-01,2025-11-06,CAD,110.12,47.39,5 nights x $79.77,79.0,34.0,0,0,True,[],2025-10-29 18:18:20
Canada,Calgary,1163411659024547473,2025-10-29,50.94197,-113.9962,Calgary,Calgary,,,,Super Fun House for Large Family w/ Great Location,4.5,7,7.0,16,579139826,Jenny Lyn,True,False,True,Entire home/flat,Entire Home,Entire home,Entire home,1,0,27,4.96,5.0,False,2025-11-05,2025-11-10,CAD,1044.07,469.76,5 nights x $749.62,749.0,337.0,0,0,False,[],2025-10-29 18:18:42
Canada,Calgary,1483339239981288146,2025-10-29,50.97019547474407,-114.05221971021133,Calgary,Calgary,Acadia,Acadia,Acadia,4 bedrooms Upper Floor,1.0,4,4.0,4,708830794,Victoria Jane,True,False,True,Entire home/flat,Entire Home,Entire home,Entire home,1,0,0,,,False,2025-11-01,2025-11-06,CAD,323.4,117.09,5 nights x $232.75,232.0,84.0,0,0,False,[],2025-10-29 18:18:48
Canada,Calgary,1198597650555460275,2025-10-29,51.13851,-114.20415,Calgary,Calgary,Arbour Lake,Arbour Lake,Arbour Lake,Charming 4-Bedroom House | AC & Cozy comfort,3.0,4,4.0,8,286768478,Qiang,True,False,True,Entire home/flat,Entire Home,Entire home,Entire home,1,0,101,4.97,5.0,False,2025-11-16,2025-11-21,CAD,278.79,93.39,5 nights x $200.60,200.0,67.0,0,0,True,[],2025-10-29 18:18:56
Canada,Calgary,1413919380537046651,2025-10-29,51.08987399999999,-114.2402578,Calgary,Calgary,Valley Ridge,Valley Ridge,Valley Ridge,Cozy Private Suite in NW Calgary!,1.0,2,2.0,4,226037816,Umang,True,False,True,Entire home/flat,Entire Home,Entire home,Entire home,1,0,28,4.96,5.0,False,2025-11-01,2025-11-06,CAD,129.64,55.76,5 nights x $93.35,93.0,40.0,0,0,True,['English' 'Gujarati' 'Hindi'],2025-10-29 18:19:06
Canada,Calgary,590421486236947524,2025-10-29,51.11893,-114.22101,Calgary,Calgary,Northwest Calgary,,Northwest Calgary,Close to Banff *luxury* 3 bd 2.5bth,2.5,3,3.0,6,450433528,Seven,True,False,True,Entire home/flat,Entire Home,Entire home,Entire home,1,37,64,4.94,5.0,False,2025-11-30,2025-12-05,CAD,273.21,118.49,5 nights x $196.05,196.0,85.0,0,0,True,['English'],2025-10-29 18:19:15
Canada,Calgary,1187400034840050162,2025-10-29,51.0310937,-114.2094857,Calgary,Calgary,Springbank Hill,Springbank Hill,Springbank Hill,Luxury Home in Aspen,2.5,4,4.0,10,574514796,Nkem,False,False,False,Entire home/flat,Entire Home,Entire home,Entire home,1,9,26,4.85,5.0,False,2025-11-30,2025-12-05,CAD,554.79,242.55,5 nights x $398.89,398.0,174.0,0,0,True,['English'],2025-10-29 18:19:18
Canada,Calgary,1184917775823099905,2025-10-29,51.21901,-113.96979,Rocky View County,Rocky View County,,,,Peaceful prairie getaway close to Calgary,3.0,5,5.0,8,460702708,Parminder,False,False,False,Entire home/flat,Entire Home,Entire home,Entire home,1,45,18,4.5,4.5,False,2025-11-01,2025-11-06,CAD,475.34,207.7,5 nights x $341.52,341.0,149.0,0,0,False,['English' 'Hindi' 'Panjabi' 'Urdu'],2025-10-29 18:19:50
